title,model_family,generation_number,is_pro,storage_gb_numeric,condition,price,wasPrice,price_discount_pct,available,sold,was_lot
Apple iPhone 17 Pro Max - 256GB - Cosmic Orange (Unlocked) - Open Box,iPhone 17 Pro Max,17.0,True,256.0,Open Box,1299.99,,,0.0,2.0,False
"New Sealed Apple iPhone 13 MINI A2481 128/256/512GB 5.4"" Factory Unlocked CDMA",iPhone 13 Mini,13.0,False,512.0,New,321.01,,,2.0,25.0,False
New Sealed in Box Apple iPhone 14 A2649 128GB/256GB/512G USA Unlocked Smartphone,iPhone 14,14.0,False,128.0,New,403.95,,,5.0,8.0,False
"Sealed in New Box Apple iPhone 13 mini 5G A2481 256GB Factory Unlocked,US STOCK",iPhone 13 Mini,13.0,False,256.0,New,409.95,,,5.0,10.0,False
[Sealed New] Apple iPhone 13 mini (5G) A2481 256GB Factory Unlocked Smartphone,iPhone 13 Mini,13.0,False,256.0,New,399.28,,,9.0,5.0,False
Apple iPhone 17 Pro Max - 2 TB - Silver (Unlocked),iPhone 17 Pro Max,17.0,True,2048.0,New,479.99,,,2.0,1.0,False
Apple iPhone 12 64GB│ 128GB│ 256GB (UNLOCKED) 🔋 100% BATTERY 🔋 ⚫⚪🔴🔵✤O/B✤,iPhone 12,12.0,False,64.0,Open Box,233.95,,,3.0,260.0,False
Apple iPhone 13 - 128GB (FACTORY UNLOCKED) ✅ 1 YEAR WARRANTY ✅ MIDNIGHT ❖SEALED❖,iPhone 13,13.0,False,128.0,New,366.95,,,10.0,90.0,False
APPLE IPHONE 14 128GB 256GB 512GB (FACTORY UNLOCKED) ✅1 YR WARRANTY✅⚫⚪🔴�� ✤O/B✤,iPhone 14,14.0,False,128.0,Open Box,348.95,,,10.0,316.0,False
"Apple iPhone 14, 128GB-256GB-512GB, Unlocked - Very Good Condition - All Colors",iPhone 14,14.0,False,128.0,Used,289.99,,,0.0,1696.0,False
APPLE IPHONE 14 PRO MAX 128GB 256GB 512GB 1TB (FACTORY UNLOCKED) ALL COLOR ✤USED,iPhone 14 Pro Max,14.0,True,128.0,Used,849.95,,,0.0,13.0,False
"Apple iPhone 14, 128/256/512GB, Unlocked - All Colors -Used Excellent",iPhone 14,14.0,False,512.0,Used,319.99,,,10.0,226.0,False
"Apple iPhone 14 Pro Max 128/256/512GB, Fully Unlocked - Used Condition",iPhone 14 Pro Max,14.0,True,512.0,Used,399.99,,,2.0,15.0,False
APPLE IPHONE 15 - 128GB 256GB 512GB (FACTORY UNLOCKED) 🔋 100% BATTERY 🔋 ❖O/B❖,iPhone 15,15.0,False,128.0,Open Box,464.95,,,2.0,83.0,False
"Apple iPhone 14 Pro Max 128/256/512GB, Fully Unlocked - Used Good (NO FACE ID)",iPhone 14 Pro Max,14.0,True,512.0,Used,369.99,,,0.0,6.0,False
"Apple iPhone 13 Mini, 128/256/512GB - Unlocked - Used Excellent - All colors",iPhone 13 Mini,13.0,False,512.0,Used,254.99,,,10.0,479.0,False
"Apple iPhone 12, 64/128/256GB - Unlocked - All colors - Used Excellent",iPhone 12,12.0,False,256.0,Used,229.99,,,10.0,626.0,False
"Apple iPhone 14 Pro Max 128/256/512GB/1TB, Fully Unlocked - Used Very Good",iPhone 14 Pro Max,14.0,True,512.0,Used,454.99,,,0.0,108.0,False
"Apple iPhone 12 Pro Max, 128/256/512GB - Unlocked - Used Very Good",iPhone 12 Pro Max,12.0,True,512.0,Used,314.99,,,0.0,912.0,False
"Apple iPhone 14 Pro Max 128/256/512GB/1TB, Fully Unlocked - Used Good",iPhone 14 Pro Max,14.0,True,512.0,Used,469.99,,,0.0,18.0,False
"Apple iPhone 13 Mini, 128/256/512GB - Unlocked - Used Good - All colors",iPhone 13 Mini,13.0,False,512.0,Used,214.99,,,5.0,549.0,False
APPLE IPHONE 14 PRO MAX 128GB 256GB 512GB 1TB (FACTORY UNLOCKED) ❖EXCELLENT❖,iPhone 14 Pro Max,14.0,True,128.0,Excellent - Refurbished,734.95,,,0.0,19.0,False
Apple iPhone 14 128GB - Fully Unlocked - EXCELLENT Condition,iPhone 14,14.0,False,128.0,Excellent - Refurbished,304.99,,,10.0,476.0,False
Apple iPhone 15 Plus 128GB - Fully Unlocked - VERY GOOD Condition,iPhone 15 Plus,15.0,False,128.0,Very Good - Refurbished,394.99,,,74.0,248.0,False
Apple iPhone 15 Plus - 128GB - Fully Unlocked - EXCELLENT Condition,iPhone 15 Plus,15.0,False,128.0,Excellent - Refurbished,414.99,,,12.0,44.0,False
Apple iPhone 14 Pro Max UNLOCKED 128GB 256GB 512GB All Colors A2633 ~ Used/Good!,iPhone 14 Pro Max,14.0,True,128.0,Used,529.99,,,2.0,54.0,False
Apple iPhone 14 Pro Max UNLOCKED 128GB 256GB 512GB All Colors A2633 ~ Very Good!,iPhone 14 Pro Max,14.0,True,128.0,Used,571.6,,,0.0,20.0,False
Apple iPhone 14 PRO MAX 256GB - Fully Unlocked - VERY GOOD Condition,iPhone 14 Pro Max,14.0,True,256.0,Very Good - Refurbished,509.99,,,3.0,4.0,False
Apple iPhone 14 Plus Fully Unlocked (Any Carrier) SmartPhone Dents/Scratches,iPhone 14 Plus,14.0,False,128.0,Used,239.99,,,0.0,18.0,False
"Apple iPhone 13, 128/256/512GB - Unlocked - Refurbished Excellent",iPhone 13,13.0,False,512.0,Excellent - Refurbished,339.99,,,0.0,330.0,False
"Apple iPhone 12 Pro Max, 128/256/512GB - Unlocked - Refurbished Excellent",iPhone 12 Pro Max,12.0,True,512.0,Excellent - Refurbished,339.99,,,0.0,432.0,False
Apple iPhone 17 Pro Max UNLOCKED 256GB Deep Blue ✅ SHIPS TODAY✅ NEW WORLDWIDE,iPhone 17 Pro Max,17.0,True,256.0,New,1549.0,,,10.0,115.0,False
Apple iPhone 17 Air 256GB Space Black USA eSIM Unlocked MG184LL/A New 2025,iPhone 17,17.0,False,256.0,New,1149.74,,,2.0,2.0,False
APPLE IPHONE 17 AIR - 256GB - SPACE BLACK (FACTORY UNLOCKED) ❖SEALED❖,iPhone 17,17.0,False,256.0,New,984.94,,,10.0,9.0,False
APPLE IPHONE 17 AIR - 256GB - CLOUD WHITE (FACTORY UNLOCKED) ❖SEALED❖,iPhone 17,17.0,False,256.0,New,982.95,,,8.0,4.0,False
APPLE IPHONE 17 AIR - 256GB - SKY BLUE (FACTORY UNLOCKED) ❖SEALED❖,iPhone 17,17.0,False,256.0,New,984.95,,,6.0,10.0,False
APPLE IPHONE 17 PRO MAX 256GB (FACTORY UNLOCKED)✅PHYSICAL SIM CARD TRAY✅❖SEALED❖,iPhone 17 Pro Max,17.0,True,256.0,New,1736.95,,,8.0,68.0,False
Apple iPhone 17 Model A3520.A19. 256GB/512GB- 5 colors = Tracking=,iPhone 17,17.0,False,256.0,New,1113.84,,,8.0,6.0,False
APPLE IPHONE 17 AIR - 256GB - LIGHT GOLD (FACTORY UNLOCKED) ❖SEALED❖,iPhone 17,17.0,False,256.0,New,988.95,,,6.0,7.0,False
APPLE IPHONE 17 PRO MAX 256GB ORANGE (UNLOCKED)✅PHYSICAL SIM CARD TRAY ✅❖SEALED❖,iPhone 17 Pro Max,17.0,True,256.0,New,1729.95,,,2.0,15.0,False
APPLE IPHONE 17 256GB (UNLOCKED) WHITE ✅DUAL PHYSICAL SIM TRAY✅ A3521 ❖SEALED❖,iPhone 17,17.0,False,256.0,New,984.95,,,10.0,13.0,False
APPLE IPHONE 14 PLUS 128GB STARLIGHT (FACTORY UNLOCKED) 🔋100% BATTERY🔋✤SEALED✤,iPhone 14 Plus,14.0,False,128.0,New,429.95,,,3.0,1.0,False
"Apple iPhone 17 Pro Max 256GB, Orange, Blue, Silver UNLOCKED ✅ SHIPS TODAY ✅NEW",iPhone 17 Pro Max,17.0,True,256.0,New,1530.0,,,2.0,1.0,False
Apple iPhone 12 - 128GB BLACK (FACTORY UNLOCKED) 🔋 100% BATTERY🔋 ✤SEALED✤,iPhone 12,12.0,False,128.0,New,329.99,,,10.0,3.0,False
Apple iPhone 12 - 128GB GREEN (FACTORY UNLOCKED) 🔋 100% BATTERY🔋 ✤SEALED✤,iPhone 12,12.0,False,128.0,New,319.95,,,3.0,2.0,False
Apple iPhone 14 Plus 128GB A2632 (CDMA&GSM) Unlocked All Colors ~Used/Good!,iPhone 14 Plus,14.0,False,128.0,Used,274.99,,,10.0,5.0,False
APPLE IPHONE 15 - 128GB - BLACK (FACTORY UNLOCKED) ✅ APPLE WARRANTY ✅ ❖SEALED❖,iPhone 15,15.0,False,128.0,New,517.95,,,10.0,22.0,False
iPhone 17 Air Apple - 256GB Black (Unlocked),iPhone 17,17.0,False,256.0,Open Box,848.0,,,0.0,1.0,False
iPhone 17 Air Apple - 256GB sky Blue (Unlocked),iPhone 17,17.0,False,256.0,Open Box,848.0,,,0.0,1.0,False
APPLE IPHONE 17 PRO MAX 256GB SILVER (UNLOCKED)✅PHYSICAL SIM CARD TRAY ✅❖SEALED❖,iPhone 17 Pro Max,17.0,True,256.0,New,1734.95,,,5.0,5.0,False
NEW*  Apple iPhone 17 | 256GB | Factory Unlocked ESIM | All Colors,iPhone 17,17.0,False,256.0,Open Box,829.99,899.0,7.68,0.0,7.0,False
NEW*  Apple iPhone 17 Pro Max 256GB | Factory Unlocked ESIM | All Colors!,iPhone 17 Pro Max,17.0,True,256.0,Open Box,1329.99,,,0.0,5.0,False
NEW*  Apple iPhone 17 Pro Max | 256GB Cosmic Orange | Factory Unlocked ESIM,iPhone 17 Pro Max,17.0,True,256.0,Open Box,1329.99,,,0.0,28.0,False
Apple iPhone 17 Pro Max | 256GB Cosmic Orange | Factory Unlocked | Excellent,iPhone 17 Pro Max,17.0,True,256.0,Excellent - Refurbished,1329.99,,,0.0,16.0,False
NEW*  Apple iPhone 17 Pro Max | 512GB | ESIM Factory Unlocked | All Colors!,iPhone 17 Pro Max,17.0,True,512.0,Open Box,1499.99,,,0.0,5.0,False
OPEN BOX Apple iPhone 16 - 128 GB - (Unlocked) *Choose Your Color,iPhone 16,16.0,False,128.0,Open Box,659.99,,,4.0,86.0,False
Apple iPhone 16 - 128 GB 256 GB 512 GB - Fully Unlocked - 100% Battery Excellent,iPhone 16,16.0,False,128.0,Excellent - Refurbished,569.0,711.25,20.0,2.0,71.0,False
Apple iPhone 16 - 128 GB 256 GB - All Colors - Unlocked - 100% Battery Very Good,iPhone 16,16.0,False,128.0,Very Good - Refurbished,549.0,686.25,20.0,0.0,39.0,False
New Sealed Apple iPhone 14 PRO MAX 128/256/512GB FULLY UNLOCKED 2 YEAR WARRANTY,iPhone 14 Pro Max,14.0,True,512.0,New,629.51,,,0.0,2.0,False
FACTORY New Apple iPhone 14 PRO MAX 128/256/512GB UNLOCKED ALL COLORS&CARRIER US,iPhone 14 Pro Max,14.0,True,512.0,New,629.51,,,0.0,1.0,False
FACTORY NEW Apple iPhone 13 MINI 5G 512-256-128G FULLY UNLOCKED US FREE SHIPPING,iPhone 13 Mini,13.0,False,128.0,New,321.43,,,0.0,5.0,False
FACTORY NEW Apple iPhone 13 MINI 5G 512-256-128G FULLY UNLOCKED FREE DELIVERED,iPhone 13 Mini,13.0,False,128.0,New,321.43,,,0.0,35.0,False
Factory New in box Apple iPhone 14 5G 128-512G Unlocked GSM CDMA Free shipping,iPhone 14,14.0,False,128.0,New,389.01,,,0.0,4.0,False
Apple iPhone 17 Model A3520.A19. 256GB/512GB- 5 colors No Tariffs In US,iPhone 17,17.0,False,256.0,New,1114.84,,,3.0,4.0,False
New in Sealed Box Apple iPhone 14 PRO MAX 5G 128-512GB FULLY UNLOCKED All Colors,iPhone 14 Pro Max,14.0,True,512.0,New,629.51,,,0.0,2.0,False
New in box Apple iPhone 14 PRO MAX 128/256/512GB UNLOCKED US STOCK 2 YR WARRANTY,iPhone 14 Pro Max,14.0,True,512.0,New,629.51,,,0.0,4.0,False
Apple iPhone 16 - 128 GB 256 GB - All Colors - Unlocked - 90%+ Battery Very Good,iPhone 16,16.0,False,128.0,Very Good - Refurbished,539.0,673.75,20.0,0.0,12.0,False
Apple iPhone 17 A3258 256GB | MG464LL/A | Black | UNLOCKED,iPhone 17,17.0,False,256.0,New,899.95,,,2.0,1.0,False
Factory NEW Sealed Apple iPhone 13 5G -128GB/256GB/512GB UNLOCKED US Smartphone,iPhone 13,13.0,False,128.0,New,430.69,,,0.0,4.0,False
Apple iPhone 17 - 256 GB eSim - Mist Blue (Unlocked) Brand New Sealed MG484LL/A,iPhone 17,17.0,False,256.0,New,824.74,,,2.0,4.0,False
NEW Apple iPhone 13 MINI 5G 512/256/128G FULLY UNLOCKED ALL Colors Smartphone,iPhone 13 Mini,13.0,False,128.0,New,321.42,,,0.0,4.0,False
Apple iPhone 17 - 256 GB/512 GB - All Color - Unlocked - Excellent Condition,iPhone 17,17.0,False,256.0,Excellent - Refurbished,769.0,,,2.0,2.0,False
BIG SALE Apple iPhone 17 Pro Max - 2 TB - Cosmic Orange (Unlocked),iPhone 17 Pro Max,17.0,True,2048.0,New,499.0,,,0.0,4.0,False
Apple iPhone 17 Pro Max - 512 GB - Cosmic Orange (Unlocked),iPhone 17 Pro Max,17.0,True,512.0,New,618.99,,,3.0,1.0,False
New Sealed Apple iPhone 12 Pro/12 Mini/13 Mini 5G Factory Unlocked All Carrier,iPhone 12 Pro,12.0,True,128.0,New,332.08,,,5.0,8.0,False
New Apple iPhone 13 MINI/13 PRO MAX 128GB 256GB 512GB USA Unlocked Smartphone,iPhone 13 Mini,13.0,False,128.0,New,321.43,,,0.0,9.0,False
Apple iPhone 15 A2846 128GB Unlocked Very Good Condition,iPhone 15,15.0,False,128.0,Very Good - Refurbished,390.99,899.99,56.56,0.0,5921.0,False
Apple iPhone 15 Pro A2848 256GB Unlocked - Very Good Condition,iPhone 15 Pro,15.0,True,256.0,Very Good - Refurbished,493.99,1199.99,58.83,0.0,10769.0,False
Apple iPhone 15 Pro Max A2849 256GB Unlocked Very Good,iPhone 15 Pro Max,15.0,True,256.0,Very Good - Refurbished,568.99,1299.99,56.23,0.0,48450.0,False
Apple iPhone 15 Pro A2848 128GB Unlocked - Very Good Condition,iPhone 15 Pro,15.0,True,128.0,Very Good - Refurbished,464.99,1099.99,57.73,0.0,6346.0,False
New Apple iPhone 12 Mini/13 Mini/12 Pro/13 Pro Max Unlocked All Memory &Colors,iPhone 12 Mini,12.0,False,128.0,New,332.08,,,5.0,2.0,False
【NEW SEALED】Apple iPhone 13 MINI 512GB-128GB FACTORY UNLOCKED GSM CDMA US STOCK,iPhone 13 Mini,13.0,False,128.0,New,322.01,,,2.0,67.0,False
Apple iPhone 16 128GB Unlocked Very Good Condition,iPhone 16,16.0,False,128.0,Very Good - Refurbished,570.99,732.99,22.1,0.0,1994.0,False
Apple iPhone 16 128GB Unlocked Excellent Condition,iPhone 16,16.0,False,128.0,Excellent - Refurbished,594.99,1299.99,54.23,0.0,1494.0,False
New Apple iPhone 13/13 Mini 5G 128/256GB A2481 A2482 Factory Unlocked All Colors,iPhone 13,13.0,False,256.0,New,321.43,,,0.0,2.0,False
NewSealed Apple iPhone 13 MINI A2481 5G 128/256/512GB Unlocked USA Free shipping,iPhone 13 Mini,13.0,False,512.0,New,321.43,,,0.0,2.0,False
Sealed - Apple iPhone 14 Pro Max - 128 / 256/512 GB - (Unlocked) - Smartphone,iPhone 14 Pro Max,14.0,True,512.0,Used,670.05,,,5.0,33.0,False
Boxed - Apple iPhone 13 mini - 128/256/512GB All Colors(Unlocked) Very Good,iPhone 13 Mini,13.0,False,512.0,Used,288.45,,,10.0,3.0,False
Apple iPhone 13 - 128GB /256GB/512GB All Colors IOS Smartphone (Unlocked),iPhone 13,13.0,False,128.0,Used,325.46,,,5.0,2.0,False
"Very Good Apple iPhone 12 - (Unlocked) 64GB/128GB/256GB 6.1"" Smartphone",iPhone 12,12.0,False,64.0,Used,242.5,,,4.0,4.0,False
Apple iPhone 15 Plus A2847 256GB Unlocked Very Good Condition,iPhone 15 Plus,15.0,False,256.0,Very Good - Refurbished,423.99,999.99,57.6,0.0,1614.0,False
NEW SEALED APPLE IPHONE 14 PRO MAX 128GB 256G 512G FACTORY UNLOCKED ALL GSM+CDMA,iPhone 14 Pro Max,14.0,True,128.0,New,745.12,,,2.0,3.0,False
FACTORY NEW Apple iPhone 14 PRO MAX 5G 128/256/512GB/1TB Unlocked 2 YRS WARRANTY,iPhone 14 Pro Max,14.0,True,512.0,New,629.51,,,0.0,1.0,False
"Apple iPhone 12 Pro Max - Unlocked 5G 6.7"" Smartphone Sealed in box",iPhone 12 Pro Max,12.0,True,128.0,Used,340.71,,,4.0,9.0,False
Apple iPhone 15 A2846 256GB Unlocked Excellent Condition,iPhone 15,15.0,False,256.0,Excellent - Refurbished,442.99,648.02,31.64,0.0,122.0,False
Apple iPhone 15 A2846 256GB Unlocked Very Good Condition,iPhone 15,15.0,False,256.0,Very Good - Refurbished,410.99,949.99,56.74,0.0,803.0,False
Apple iPhone 16 A3081 256GB Unlocked Excellent Condition,iPhone 16,16.0,False,256.0,Excellent - Refurbished,588.99,1399.99,57.93,0.0,170.0,False
New Sealed Apple iPhone 13 MINI 5G 128/256/512GB Unlocked USA All colors&carrier,iPhone 13 Mini,13.0,False,512.0,New,321.43,,,0.0,2.0,False
Factory New Apple iPhone 13 MINI /13/13 pro max/ 12 MINI/ 14/14 Pro Max Unlocked,iPhone 13 Mini,13.0,False,128.0,New,332.01,,,3.0,5.0,False
New Sealed Apple iPhone 13 MINI A2481 128GB 256GB Factory Unlocked Smartphone US,iPhone 13 Mini,13.0,False,128.0,New,321.43,,,0.0,4.0,False
"Apple iPhone 15 6.1"" Unlocked 128GB - (Blue) A2846 w/1 Year Warranty",iPhone 15,15.0,False,128.0,Good - Refurbished,386.93,799.0,51.57,5.0,109.0,False
NEW SEALED Apple iPhone 13 MINI 512GB-128GB 5.4 in FACTORY UNLOCKED ALL GSM CDMA,iPhone 13 Mini,13.0,False,128.0,New,322.01,,,2.0,8.0,False
NEW SEALED APPLE IPHONE 14 PRO MAX 128GB 256G 512G FACTORY UNLOCKED ALL Carriers,iPhone 14 Pro Max,14.0,True,128.0,New,745.12,,,2.0,2.0,False
New Sealed Apple iPhone 12 Mini/13 Mini/12 Pro/13 Pro Max Unlocked 2 Yr warranty,iPhone 12 Mini,12.0,False,128.0,New,332.08,,,5.0,1.0,False
New Apple iPhone 14 5G 128/256/512GB Factory Unlocked GSM CDMA USA Smartphone,iPhone 14,14.0,False,512.0,New,389.01,,,0.0,1.0,False
New in box Apple iPhone 14 5G US 128/256/512GB Fully Unlocked All colors&carrier,iPhone 14,14.0,False,512.0,New,389.01,,,0.0,1.0,False
New Apple iPhone 12 Unlocked 64/128/256GB Sealed Colours 5G Mobile FREE EXPRESS,iPhone 12,12.0,False,256.0,Open Box,445.99,,,0.0,2.0,False
Apple iPhone 13 Mini/12 Mini Factory Unlocked 256GB/128GB ALL Carrier,iPhone 13 Mini,13.0,False,128.0,Open Box,382.01,,,7.0,2.0,False
Apple iPhone 15 Pro A2848 128GB Unlocked - Excellent Refurbished,iPhone 15 Pro,15.0,True,128.0,Excellent - Refurbished,479.95,,,0.0,151.0,False
NEW SEALED APPLE IPHONE 14 PRO MAX 128G 256G 512GB FACTORY UNLOCKED USA STOCK,iPhone 14 Pro Max,14.0,True,512.0,New,745.12,,,2.0,4.0,False
New Apple iPhone 13 Unlocked 64/128/256GB Sealed Colours 5G Mobile FREE EXPRESS,iPhone 13,13.0,False,256.0,Open Box,584.99,,,0.0,2.0,False
New in Sealed Box Apple iPhone 13 MINI 128/256 /512Factory Unlocked US fast ship,iPhone 13 Mini,13.0,False,128.0,New,322.01,,,2.0,9.0,False
Factory New Sealed Apple iPhone 13 Mini /iPhone 13/12 Mini Unlocked GSM+CDMA,iPhone 13 Mini,13.0,False,128.0,New,332.01,,,3.0,4.0,False
New in Sealed Box Apple iPhone 13 Mini 5G 128GB-512GB FULLY UNLOCKED 2 Years WTY,iPhone 13 Mini,13.0,False,128.0,New,322.01,,,2.0,7.0,False
Apple iPhone 14 6.1 inch 128GB A2649 Unlocked Puple - Open Box,iPhone 14,14.0,False,128.0,Open Box,419.95,,,0.0,1.0,False
Apple iPhone 17 A3258 256GB Unlocked Excellent Condition,iPhone 17,17.0,False,256.0,Excellent - Refurbished,847.99,,,10.0,59.0,False
Apple iPhone 17 A3258 256GB Unlocked Very Good Condition,iPhone 17,17.0,False,256.0,Very Good - Refurbished,803.99,,,10.0,42.0,False
Apple iPhone 17 Pro Max A3257 512GB Unlocked Excellent Condition,iPhone 17 Pro Max,17.0,True,512.0,Excellent - Refurbished,1525.99,,,0.0,80.0,False
Factory New Sealed Apple iPhone 13 MINI/14/iPhone 14 Pro Max 128G-512GB Unlocked,iPhone 14 Pro Max,14.0,True,512.0,New,332.01,,,3.0,6.0,False
New sealed Apple iPhone 13 MINI 5G 128/256/512GB Unlocked All Carrie Fast shipp,iPhone 13 Mini,13.0,False,512.0,New,321.41,,,0.0,1.0,False
"Sealed Apple iPhone 13 Mini A2481 5G 128/256/512GB 5.4""USA Fully Unlocked Phone",iPhone 13 Mini,13.0,False,512.0,New,321.43,,,0.0,1.0,False
Apple iPhone 13 Mini 128GB Unlocked Midnight - Open Box Condition - Battery 100%,iPhone 13 Mini,13.0,False,128.0,Open Box,339.95,,,7.0,1.0,False
Apple iPhone 17 Pro Max - 1 TB - Cosmic Orange (Unlocked),iPhone 17 Pro Max,17.0,True,1024.0,New,589.0,,,4.0,1.0,False
Apple iPhone 12 PRO Max Verizon AT&T T-Mobile GSM Factory Unlocked Phone - Good,iPhone 12 Pro Max,12.0,True,128.0,Used,279.95,,,8.0,254.0,False
Apple iPhone 13 Mini - Verizon AT&T T-Mobile GSM Factory Unlocked Phone - Good,iPhone 13 Mini,13.0,False,128.0,Used,209.95,,,17.0,73.0,False
"apple iPhone 14 Pro MAX 6.7"" Verizon AT&T T-Mobile GSM Unlocked Phone 5G parts",iPhone 14 Pro Max,14.0,True,128.0,For Parts Or Not Working,319.99,,,0.0,71.0,False
Apple iPhone 13 (5G) 512GB | 256GB | 128GB | GSM+CDMA Factory Unlocked,iPhone 13,13.0,False,128.0,Open Box,279.88,,,0.0,448.0,False
Apple iPhone 13 (5G) 512GB | 256GB | 128GB | GSM+CDMA Factory Unlocked Excellent,iPhone 13,13.0,False,128.0,Excellent - Refurbished,259.88,,,10.0,324.0,False
apple iPhone 12 Verizon AT&T T-Mobile GSM 64GB red Unlocked Cell Phone - mic,iPhone 12,12.0,False,64.0,Used,144.99,,,0.0,2.0,False
apple iPhone 14+ Plus Verizon AT&T T-Mobile GSM Factory Unlocked Phone 5G prt,iPhone 14,14.0,False,128.0,For Parts Or Not Working,209.99,,,0.0,8.0,False
apple iPhone 14 Verizon AT&T T-Mobile GSM Fully Unlocked Phone 5G crack/dead cam,iPhone 14,14.0,False,128.0,For Parts Or Not Working,139.99,,,0.0,3.0,False
Apple iphone 14 PRO MAX Factory Unlocked 256GB GSM CDMA,iPhone 14 Pro Max,14.0,True,256.0,Excellent - Refurbished,759.99,,,0.0,1.0,False
apple iPhone 14 Verizon AT&T T-Mobile GSM Factory Fully Unlocked Phone 5G crk bk,iPhone 14,14.0,False,128.0,Used,254.99,,,0.0,1.0,False
Apple iPhone 15 256GB Unlocked - Excellent,iPhone 15,15.0,False,256.0,Excellent - Refurbished,468.95,899.0,47.84,0.0,130.0,False
Apple iPhone 14 - (Unlocked) - 256GB - A2649 - All Colors - Good,iPhone 14,14.0,False,256.0,Good - Refurbished,299.0,,,5.0,2.0,False
Apple iPhone 15 eSim (5G) 512GB | 256GB | 128GB | GSM+CDMA Factory Unlocked,iPhone 15,15.0,False,128.0,Open Box,409.88,,,2.0,93.0,False
Apple iPhone 14 Factory Unlocked 128GB A2649 New OPN Box AT&T T-Mobile Verizon,iPhone 14,14.0,False,128.0,Open Box,354.99,,,7.0,3.0,False
Apple iPhone 13 128GB A2631 Factory Unlocked black certified refurb,iPhone 13,13.0,False,128.0,Excellent - Refurbished,319.99,,,9.0,1.0,False
Apple iPhone 12 Factory Unlocked 64GB A2172 GSM 1 Year Ext Warranty,iPhone 12,12.0,False,64.0,Excellent - Refurbished,198.99,,,2.0,1.0,False
Open Box Apple iPhone 13 128GB A2482 Factory Unlocked White,iPhone 13,13.0,False,128.0,Open Box,309.99,,,0.0,1.0,False
Factory New Sealed Box Apple iPhone 13 MINI A2481 128/256GB Unlocked Smartphone,iPhone 13 Mini,13.0,False,256.0,New,321.88,,,2.0,2.0,False
Apple iPhone 14 - 128GB (Unlocked) Black Red Starlight Blue - Excellent,iPhone 14,14.0,False,128.0,Used,279.95,,,0.0,3.0,False
"APPLE 2025 iPHONE 17 PRO MAX 6.9"" 256GB/512GB/1TB/2TB UNLOCKED (A3526 DUAL SIM)",iPhone 17 Pro Max,17.0,True,256.0,New,2230.0,,,8.0,12.0,False
New Sealed Apple iPhone 12 Pro/12 Mini/13 Mini 13 Pro Max Unlocked Fast delivery,iPhone 12 Pro,12.0,True,128.0,New,332.01,,,3.0,6.0,False
New Apple iPhone 13 Mini 128GB/256/512 A2626 Factory Unlocked for All Carriers,iPhone 13 Mini,13.0,False,128.0,New,322.01,,,2.0,6.0,False
Apple iPhone 13 Mini 128GB A2481 Factory Unlocked for All Carriers 1 Yr Warranty,iPhone 13 Mini,13.0,False,128.0,Open Box,279.99,,,11.0,94.0,False
New-Sealed Apple iPhone 13 MINI 256GB 128GB Factory Unlocked 2 YEARS WARRANTY l,iPhone 13 Mini,13.0,False,128.0,New,327.55,,,5.0,2.0,False
"New Sealed Apple iPhone 13 Mini/12 Mini 128GB - USA Stock, Factory Unlocked",iPhone 13 Mini,13.0,False,128.0,New,335.99,,,3.0,44.0,False
💯NEW SEALED Apple iPhone 13 MINI 128/256/512GB FACTORY UNLOCKED All Carriers,iPhone 13 Mini,13.0,False,512.0,New,322.01,,,2.0,1.0,False
New in Sealed Apple iPhone 13 MINI A2481 128/256GB/512 Fully Unlocked Smartphone,iPhone 13 Mini,13.0,False,256.0,New,322.01,,,2.0,1.0,False
Apple iPhone 14 Plus A2632 128GB Factory Unlocked All Carriers 1 Yr Warranty,iPhone 14 Plus,14.0,False,128.0,Open Box,329.99,,,9.0,30.0,False
New Sealed Box Apple iPhone 13 MINI 128/256G/512G Factory Unlocked 2YR WARRANTY,iPhone 13 Mini,13.0,False,128.0,New,322.01,,,2.0,2.0,False
New Apple iPhone 13 Mini 5G 128GB-512GB Factory Unlocked AT&T T-Mobile Verizon,iPhone 13 Mini,13.0,False,128.0,New,322.01,,,2.0,2.0,False
New Sealed Apple iPhone 13 MINI/14/iPhone 14 Pro Max/Factory Unlocked GSM+CDMA,iPhone 14 Pro Max,14.0,True,128.0,New,332.01,,,3.0,1.0,False
SALE Apple iPhone 17 Pro Max - 2 TB - Deep Blue (Unlocked),iPhone 17 Pro Max,17.0,True,2048.0,New,649.0,,,4.0,1.0,False
Apple iPhone 17 Pro Max - 2 TB - Cosmic Orange (Unlocked),iPhone 17 Pro Max,17.0,True,2048.0,New,499.0,,,0.0,1.0,False
Apple iPhone 16 128GB Unlocked,iPhone 16,16.0,False,128.0,Open Box,449.99,,,3.0,5.0,False
Apple iPhone 12 64GB Fully Unlocked AT&T T-Mobile Verizon Good Condition,iPhone 12,12.0,False,64.0,Used,146.0,,,0.0,2.0,False
Apple iPhone 12 128GB 64GB Network Unlocked (CDMA + GSM) 5G Good Condition,iPhone 12,12.0,False,64.0,Used,149.0,,,0.0,2.0,False
Apple iPhone 12 Fully Unlocked 64GB/128GB Verizon - SmartPhone,iPhone 12,12.0,False,64.0,Used,163.0,,,0.0,28.0,False
